0	0
1	5
2	6
3	0
4	0
5	0
6	0
7	51
8	23353
9	36931
10	124023
11	160299
12	133753
13	85204
14	42947
15	21007
16	8790
17	4859
18	4084
19	4542
20	5367
21	6134
22	6663
23	6965
24	6691
25	6347
26	5468
27	5112
28	4944
29	5466
30	6235
31	7258
32	8400
33	9900
34	11794
35	14962
36	18422
37	23257
38	28721
39	33682
40	37029
41	37597
42	34113
43	28251
44	20107
45	13211
46	7843
47	4910
48	2792
49	2011
50	1692
51	1577
52	1545
53	1645
54	1680
55	1713
56	1808
57	1850
58	1968
59	2058
60	2043
61	2104
62	2004
63	1979
64	1929
65	1890
66	1815
67	1785
68	1742
69	1739
70	1737
71	1679
72	1729
73	1845
74	1847
75	1947
76	1923
77	2082
78	2175
79	2250
80	2397
81	2490
82	2447
83	2539
84	2502
85	2592
86	2608
87	2639
88	2593
89	2547
90	2386
91	2328
92	2348
93	2259
94	2119
95	2223
96	2092
97	2154
98	2026
99	2071
100	2105
101	1980
102	1968
103	1944
104	1897
105	1853
106	1780
107	1782
108	1681
109	1752
110	1738
111	1633
112	1518
113	1496
114	1499
115	1508
116	1432
117	1402
118	1408
119	1440
120	1397
121	1354
122	1362
123	1380
124	1251
125	1215
126	1219
127	1260
128	1203
129	1211
130	1180
131	1138
132	1123
133	1117
134	1163
135	1191
136	1205
137	1263
138	1292
139	1474
140	1576
141	1707
142	1843
143	2037
144	2227
145	2274
146	2514
147	2655
148	2851
149	2989
150	3120
151	3307
152	3380
153	3446
154	3685
155	3772
156	3906
157	4006
158	4174
159	4496
160	4554
161	4588
162	4724
163	4717
164	4825
165	4804
166	4672
167	4714
168	4505
169	4260
170	4090
171	3948
172	3606
173	3422
174	3198
175	3252
176	3067
177	3063
178	3137
179	3227
180	3421
181	3773
182	4183
183	4686
184	5126
185	5825
186	6214
187	7177
188	7722
189	8324
190	9083
191	9506
192	9938
193	10233
194	10332
195	10715
196	10785
197	10698
198	10243
199	10098
200	9647
201	9116
202	8616
203	7961
204	7314
205	6705
206	5990
207	5635
208	4959
209	4395
210	3922
211	3619
212	2993
213	2719
214	2511
215	2243
216	1996
217	1726
218	1601
219	1406
220	1317
221	1092
222	930
223	930
224	749
225	656
226	521
227	516
228	429
229	346
230	304
231	261
232	229
233	202
234	182
235	164
236	150
237	141
238	159
239	142
240	118
241	163
242	139
243	130
244	130
245	124
246	134
247	148
248	122
249	135
250	134
251	123
252	112
253	98
254	113
255	143
256	95
257	87
258	83
259	80
260	69
261	66
262	63
263	51
264	46
265	40
266	55
267	45
268	35
269	41
270	32
271	42
272	31
273	26
274	29
275	32
276	27
277	27
278	20
279	35
280	25
281	25
282	23
283	33
284	25
285	23
286	13
287	24
288	31
289	21
290	34
291	31
292	22
293	23
294	25
295	29
296	20
297	20
298	18
299	18
300	19
301	30
302	26
303	27
304	20
305	15
306	24
307	20
308	24
309	27
310	25
311	26
312	22
313	15
314	23
315	25
316	20
317	14
318	22
319	19
320	22
321	8
322	18
323	18
324	24
325	19
326	19
327	22
