0	0
1	24
2	23
3	2
4	0
5	0
6	0
7	4
8	682
9	928
10	2792
11	3315
12	3309
13	3296
14	3441
15	3548
16	3750
17	3711
18	3841
19	3692
20	3591
21	3471
22	3357
23	3342
24	3424
25	3334
26	3323
27	3495
28	3413
29	3712
30	4114
31	4794
32	5386
33	6086
34	6783
35	7584
36	7739
37	7629
38	7084
39	6476
40	6055
41	5323
42	5058
43	4913
44	4487
45	4273
46	3842
47	3726
48	3468
49	3260
50	3226
51	3375
52	3213
53	3275
54	3468
55	3418
56	3221
57	3455
58	3412
59	3594
60	3404
61	3585
62	3553
63	3751
64	3573
65	3664
66	3698
67	3589
68	3603
69	3707
70	3567
71	3636
72	3729
73	3672
74	3645
75	3868
76	3674
77	3754
78	3653
79	3821
80	3870
81	3843
82	3845
83	3967
84	3935
85	4078
86	3910
87	4043
88	3952
89	4063
90	4219
91	4170
92	4155
93	4367
94	4400
95	4454
96	4535
97	4440
98	4608
99	4714
100	4774
101	4790
102	5004
103	4868
104	4701
105	4735
106	4885
107	4711
108	4871
109	4778
110	4661
111	4659
112	4737
113	4698
114	4448
115	4506
116	4407
117	4584
118	4411
119	4395
120	4427
121	4355
122	4246
123	4283
124	4196
125	4150
126	4153
127	4175
128	4168
129	4146
130	4066
131	4100
132	3983
133	4021
134	3924
135	3995
136	3910
137	3919
138	3926
139	3913
140	3988
141	3850
142	3838
143	3991
144	3851
145	3855
146	3805
147	3834
148	3650
149	3692
150	3653
151	3778
152	3730
153	3652
154	3704
155	3729
156	3535
157	3659
158	3649
159	3733
160	3596
161	3718
162	3580
163	3602
164	3501
165	3581
166	3500
167	3621
168	3517
169	3551
170	3435
171	3497
172	3470
173	3435
174	3464
175	3487
176	3653
177	3540
178	3607
179	3579
180	3409
181	3444
182	3500
183	3528
184	3402
185	3509
186	3519
187	3515
188	3298
189	3427
190	3445
191	3532
192	3399
193	3397
194	3496
195	3450
196	3395
197	3414
198	3310
199	3481
200	3475
201	3413
202	3509
203	3456
204	3287
205	3410
206	3443
207	3500
208	3380
209	3396
210	3469
211	3279
212	3483
213	3357
214	3388
215	3413
216	3421
217	3360
218	3377
219	3399
220	3329
221	3320
222	3478
223	3460
224	3333
225	3452
226	3387
227	3446
228	3450
229	3440
230	3357
231	3462
232	3420
233	3303
234	3311
235	3359
236	3281
237	3212
238	3324
239	3477
240	3344
241	3279
242	3269
243	3225
244	3181
245	3136
246	3154
247	3180
248	3085
249	3119
250	3099
251	3177
252	2936
253	2849
254	2920
255	2995
256	2788
257	2834
258	2716
259	2692
260	2666
261	2612
262	2543
263	2492
264	2479
265	2369
266	2418
267	2422
268	2301
269	2287
270	2255
271	2200
272	2258
273	2152
274	2121
275	2081
276	2057
277	2032
278	2034
279	2008
280	2014
281	1954
282	2051
283	1919
284	1987
285	1985
286	1897
287	1919
288	2000
289	1927
290	1826
291	1903
292	1823
293	1753
294	1887
295	1917
296	1789
297	1772
298	1799
299	1839
300	1815
301	1723
302	1741
303	1859
304	1848
305	1711
306	1781
307	1792
308	1732
309	1754
310	1716
311	1826
312	1683
313	1748
314	1775
315	1793
316	1753
317	1746
318	1808
319	1837
320	1798
321	1792
322	1856
323	1807
324	1856
325	1914
326	1845
327	1861
328	1960
329	2038
330	1986
331	2076
332	2086
333	2123
334	2194
335	2274
336	2413
337	2498
338	2538
339	2780
340	2819
341	3145
342	3317
343	3380
344	3609
345	3863
346	4073
347	4401
348	4613
349	4955
350	5105
351	5670
352	5862
353	6062
354	6430
355	6772
356	7111
357	7387
358	7674
359	7940
360	8065
361	8190
362	8477
363	8479
364	8812
365	8783
366	8866
367	8993
368	8751
369	8456
370	8417
371	8433
372	7936
373	7681
374	7396
375	7242
376	6676
377	6155
378	5816
379	5572
380	5087
381	4685
382	4402
383	4012
384	3591
385	3149
386	2917
387	2574
388	2208
389	1922
390	1707
391	1587
392	1295
393	1026
394	850
395	775
396	606
397	510
398	437
399	370
400	331
401	276
402	211
403	190
404	131
405	119
406	99
407	81
408	61
409	65
410	52
411	53
412	38
413	51
414	43
415	41
416	40
417	36
418	30
419	34
420	39
421	37
422	34
423	27
424	35
425	29
426	26
427	34
428	30
429	28
430	22
431	23
432	27
433	28
434	23
435	23
436	22
437	24
438	28
439	38
440	25
441	29
442	22
443	23
444	20
445	19
446	17
447	21
448	33
449	25
450	26
451	24
452	33
453	22
454	19
455	27
456	37
457	20
458	23
459	21
460	19
461	24
462	23
463	30
464	30
465	23
466	21
467	18
468	21
469	23
470	28
471	24
472	31
473	24
474	14
475	20
476	24
477	20
478	31
479	23
480	29
481	28
482	23
483	22
484	21
485	14
486	24
487	20
488	28
489	28
490	15
491	25
492	25
493	15
494	31
495	22
496	26
497	17
498	26
499	15
500	26
501	19
502	26
503	28
504	24
505	13
506	11
507	22
508	19
509	21
510	18
511	36
512	13
513	16
514	14
515	22
516	15
517	23
518	19
519	27
520	20
521	17
522	24
523	20
524	17
525	21
526	12
527	17
528	19
529	23
530	19
531	24
532	16
533	13
534	9
535	16
536	11
537	19
538	17
539	19
540	13
541	23
542	9
543	18
544	11
545	22
546	11
547	17
548	10
549	15
550	19
551	11
552	17
553	15
554	17
555	14
556	12
557	15
558	15
559	15
560	10
561	10
562	14
563	10
564	21
565	16
566	15
567	9
568	18
569	19
570	8
571	21
572	17
573	12
574	13
575	12
576	10
577	17
578	9
579	15
580	8
581	9
582	6
583	13
584	11
585	11
586	14
587	19
588	10
589	21
590	12
591	18
592	19
593	11
594	16
595	17
596	7
597	15
598	9
599	16
600	12
601	10
602	19
603	12
604	17
605	13
606	8
607	12
608	7
609	7
610	10
611	9
612	15
613	12
614	10
615	12
616	16
617	10
618	19
619	5
620	5
621	12
622	11
623	5
624	13
625	11
626	14
627	13
628	9
629	14
630	5
631	13
632	15
633	17
634	11
635	11
636	11
637	7
638	11
639	11
640	9
641	5
642	11
643	6
644	5
645	4
646	12
647	9
648	5
649	7
650	6
651	8
652	15
653	7
654	10
655	11
656	10
657	5
658	8
659	8
660	8
661	5
662	7
663	6
664	6
665	5
666	9
667	8
668	5
669	7
670	10
671	8
672	7
673	11
674	4
675	6
676	6
677	8
678	5
679	4
680	9
681	6
682	7
683	8
684	11
685	7
686	5
687	8
688	7
689	6
690	9
691	6
692	8
693	3
694	7
695	7
696	8
697	11
698	7
699	8
700	11
701	5
702	2
703	10
704	7
705	14
706	7
707	4
708	10
709	6
710	4
711	4
712	4
713	5
714	10
715	2
716	7
717	6
718	3
719	11
720	8
721	10
722	3
723	7
724	5
725	7
726	5
727	5
728	9
729	3
730	7
731	7
732	7
733	9
734	5
735	9
736	8
737	7
738	8
739	9
740	9
741	6
742	12
743	8
744	13
745	8
746	14
747	3
748	11
749	6
750	2
751	13
752	4
753	11
754	5
755	10
756	4
757	3
758	7
759	9
760	8
761	8
762	7
763	1
764	5
765	5
766	6
767	6
768	3
769	6
770	5
771	4
772	3
773	0
774	6
775	3
776	0
777	8
778	1
779	5
780	1
781	2
782	0
783	4
784	1
785	2
786	1
787	3
788	2
789	2
790	0
791	2
792	4
793	3
794	2
795	2
796	3
797	2
798	1
799	2
800	1
801	0
802	1
803	1
804	0
805	3
806	0
807	1
808	3
809	0
810	0
811	1
812	0
813	0
814	2
815	0
816	0
817	0
818	0
819	3
820	0
821	1
822	0
823	0
824	2
825	1
826	0
827	0
828	1
829	1
830	2
831	0
832	0
833	0
834	1
835	0
836	0
837	1
838	0
839	2
840	1
841	0
842	1
843	0
844	0
845	0
846	0
847	0
848	0
849	1
850	0
851	1
852	0
853	0
854	0
855	0
856	0
857	0
858	1
859	1
860	0
861	0
862	0
863	0
864	0
865	0
866	1
867	0
868	0
869	0
870	1
871	0
872	0
873	0
874	0
875	1
876	0
877	1
878	0
879	0
880	1
881	1
882	0
883	0
884	0
885	0
886	1
887	1
888	0
889	0
890	0
891	1
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	1
907	0
908	0
909	0
910	0
911	0
912	0
913	1
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	1
942	1
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	1
957	0
958	0
959	0
960	0
961	1
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	1
974	0
975	0
976	0
977	0
978	2
979	0
980	0
981	0
982	0
983	1
984	0
985	0
986	0
987	1
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	1
1004	0
1005	0
1006	0
1007	1
1008	0
1009	0
1010	0
1011	0
1012	0
1013	1
1014	0
1015	0
1016	0
1017	1
1018	0
1019	0
1020	0
1021	0
1022	0
1023	0
