0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	1
8	56
9	87
10	302
11	402
12	475
13	344
14	256
15	167
16	136
17	107
18	103
19	78
20	80
21	76
22	90
23	91
24	100
25	90
26	104
27	98
28	99
29	106
30	129
31	124
32	161
33	196
34	198
35	228
36	232
37	220
38	206
39	200
40	188
41	136
42	130
43	144
44	143
45	146
46	132
47	142
48	125
49	117
50	119
51	134
52	117
53	128
54	123
55	120
56	131
57	108
58	119
59	128
60	136
61	123
62	123
63	133
64	90
65	114
66	110
67	133
68	137
69	126
70	120
71	123
72	117
73	129
74	123
75	116
76	118
77	123
78	112
79	94
80	131
81	93
82	119
83	122
84	118
85	109
86	99
87	115
88	103
89	109
90	109
91	107
92	108
93	97
94	97
95	123
96	99
97	105
98	124
99	106
100	103
101	111
102	107
103	93
104	141
105	101
106	106
107	106
108	97
109	113
110	115
111	107
112	120
113	103
114	102
115	119
116	114
117	98
118	102
119	106
120	94
121	102
122	104
123	102
124	83
125	113
126	94
127	103
128	102
129	100
130	104
131	86
132	103
133	96
134	91
135	93
136	86
137	85
138	98
139	107
140	93
141	81
142	93
143	78
144	91
145	90
146	92
147	83
148	113
149	106
150	103
151	77
152	90
153	71
154	90
155	99
156	89
157	89
158	79
159	94
160	78
161	84
162	82
163	82
164	91
165	67
166	86
167	78
168	92
169	82
170	101
171	82
172	69
173	86
174	84
175	84
176	62
177	95
178	67
179	86
180	80
181	97
182	87
183	102
184	99
185	102
186	81
187	78
188	77
189	80
190	87
191	92
192	71
193	74
194	82
195	69
196	81
197	64
198	59
199	67
200	79
201	73
202	64
203	66
204	58
205	72
206	56
207	59
208	64
209	57
210	53
211	66
212	53
213	57
214	46
215	72
216	65
217	54
218	53
219	63
220	45
221	51
222	49
223	55
224	61
225	55
226	59
227	49
228	58
229	50
230	53
231	65
232	38
233	60
234	50
235	35
236	52
237	49
238	53
239	63
240	46
241	58
242	50
243	42
244	52
245	54
246	52
247	44
248	32
249	42
250	35
251	52
252	37
253	39
254	36
255	34
256	37
257	46
258	34
259	31
260	32
261	30
262	36
263	24
264	29
265	28
266	28
267	25
268	23
269	30
270	28
271	25
272	25
273	26
274	19
275	21
276	21
277	18
278	17
279	23
280	19
281	20
282	23
283	16
284	19
285	22
286	19
287	18
288	13
289	15
290	18
291	6
292	14
293	21
294	15
295	21
296	14
297	16
298	26
299	23
300	17
301	11
302	13
303	9
304	18
305	17
306	13
307	13
308	11
309	12
310	13
311	15
312	11
313	22
314	9
315	18
316	12
317	26
318	15
319	15
320	12
321	19
322	9
323	18
324	12
325	19
326	12
327	23
328	19
329	20
330	19
331	25
332	45
333	40
334	26
335	31
336	33
337	51
338	55
339	55
340	55
341	55
342	63
343	89
344	75
345	103
346	118
347	112
348	100
349	125
350	132
351	146
352	171
353	171
354	148
355	169
356	181
357	189
358	159
359	217
360	197
361	205
362	181
363	192
364	200
365	205
366	168
367	196
368	186
369	177
370	170
371	155
372	173
373	136
374	135
375	130
376	127
377	113
378	97
379	97
380	74
381	64
382	60
383	60
384	53
385	42
386	38
387	33
388	21
389	23
390	20
391	15
392	12
393	7
394	16
395	8
396	6
397	10
398	4
399	4
400	3
401	4
402	3
403	3
404	6
405	6
406	2
407	1
408	4
409	2
410	2
411	2
412	4
413	4
414	0
415	4
416	3
417	4
418	2
419	4
420	2
421	3
422	3
423	0
424	2
425	5
426	2
427	6
428	3
429	5
430	2
431	0
432	3
433	3
434	3
435	3
436	1
437	6
438	1
439	1
440	5
441	4
442	2
443	4
444	0
445	4
446	1
447	1
448	3
449	1
450	0
451	0
452	2
453	1
454	2
455	3
456	3
457	0
458	0
459	0
460	0
461	3
462	1
463	1
464	3
465	1
466	1
467	1
468	3
469	1
470	1
471	2
472	3
473	1
474	1
475	5
476	0
477	3
478	7
479	2
480	1
481	2
482	3
483	2
484	0
485	2
486	3
487	2
488	3
489	1
490	1
491	4
492	2
493	2
494	3
495	4
496	7
497	6
498	2
499	2
500	2
501	4
502	4
503	1
504	2
505	5
506	2
507	3
508	2
509	0
510	3
511	2
512	4
513	3
514	0
515	1
516	0
517	4
518	2
519	1
520	2
521	5
522	2
523	4
524	1
525	4
526	1
527	1
528	1
529	0
530	1
531	1
532	1
533	1
