0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	2
8	214
9	334
10	1000
11	1218
12	1191
13	1241
14	1234
15	1329
16	1368
17	1353
18	1394
19	1283
20	1321
21	1182
22	1191
23	1220
24	1269
25	1170
26	1204
27	1192
28	1234
29	1410
30	1550
31	1784
32	2045
33	2391
34	2671
35	2962
36	2977
37	2901
38	2640
39	2433
40	2163
41	1916
42	1856
43	1721
44	1554
45	1452
46	1385
47	1309
48	1161
49	1114
50	1116
51	1100
52	1071
53	1124
54	1111
55	1053
56	1049
57	1077
58	1135
59	1094
60	1066
61	1102
62	1196
63	1170
64	1133
65	1069
66	1119
67	1144
68	1149
69	1084
70	1153
71	1194
72	1160
73	1150
74	1074
75	1143
76	1154
77	1249
78	1166
79	1234
80	1161
81	1179
82	1156
83	1234
84	1261
85	1295
86	1257
87	1311
88	1297
89	1342
90	1373
91	1378
92	1451
93	1450
94	1486
95	1520
96	1463
97	1495
98	1436
99	1479
100	1468
101	1409
102	1527
103	1495
104	1423
105	1454
106	1375
107	1504
108	1412
109	1434
110	1410
111	1452
112	1399
113	1482
114	1448
115	1480
116	1444
117	1441
118	1395
119	1427
120	1453
121	1365
122	1347
123	1401
124	1452
125	1436
126	1397
127	1393
128	1423
129	1385
130	1409
131	1417
132	1357
133	1386
134	1369
135	1390
136	1407
137	1329
138	1370
139	1257
140	1300
141	1275
142	1388
143	1362
144	1314
145	1265
146	1297
147	1266
148	1258
149	1233
150	1235
151	1257
152	1302
153	1313
154	1274
155	1271
156	1237
157	1346
158	1269
159	1303
160	1278
161	1333
162	1292
163	1278
164	1257
165	1252
166	1286
167	1252
168	1246
169	1231
170	1164
171	1220
172	1231
173	1156
174	1147
175	1124
176	1103
177	1083
178	1057
179	964
180	981
181	934
182	888
183	922
184	869
185	847
186	803
187	792
188	775
189	694
190	733
191	701
192	663
193	693
194	670
195	691
196	633
197	703
198	618
199	628
200	619
201	605
202	585
203	615
204	550
205	598
206	583
207	544
208	584
209	583
210	520
211	488
212	515
213	489
214	530
215	466
216	468
217	474
218	436
219	494
220	462
221	457
222	473
223	486
224	436
225	463
226	414
227	448
228	462
229	470
230	404
231	429
232	386
233	416
234	445
235	413
236	412
237	416
238	419
239	423
240	406
241	411
242	419
243	447
244	432
245	445
246	502
247	506
248	501
249	577
250	582
251	582
252	706
253	765
254	808
255	953
256	1031
257	1124
258	1296
259	1396
260	1659
261	1846
262	2064
263	2248
264	2491
265	2669
266	3062
267	3236
268	3408
269	3858
270	4008
271	4458
272	4521
273	4622
274	4986
275	5140
276	5371
277	5339
278	5392
279	5607
280	5376
281	5303
282	5356
283	5377
284	5025
285	4720
286	4619
287	4456
288	4102
289	3810
290	3503
291	3268
292	2902
293	2601
294	2347
295	2142
296	1830
297	1580
298	1394
299	1264
300	1100
301	900
302	811
303	705
304	560
305	502
306	417
307	390
308	345
309	330
310	263
311	270
312	236
313	231
314	235
315	212
316	219
317	183
318	202
319	203
320	185
321	211
322	217
323	168
324	181
325	198
326	180
327	201
328	197
329	202
330	184
331	189
332	207
333	219
334	192
335	199
336	180
337	179
338	201
339	180
340	176
341	180
342	198
343	180
344	159
345	220
346	215
347	193
348	201
349	184
350	146
351	199
352	178
353	163
354	197
355	201
356	177
357	193
358	182
359	209
360	164
361	198
362	194
363	183
364	186
365	212
366	185
367	207
368	163
369	158
370	155
371	168
372	191
373	157
374	179
375	179
376	171
377	171
378	195
379	191
380	174
381	185
382	185
383	181
384	179
385	162
386	194
387	197
388	161
389	191
390	164
391	163
392	178
393	162
394	167
395	184
396	192
397	196
398	179
399	190
400	187
401	163
402	196
403	179
404	189
405	196
406	192
407	186
408	177
409	195
410	178
411	179
412	192
413	168
414	207
415	171
416	157
417	170
418	159
419	179
420	182
421	188
422	171
423	199
424	159
425	193
426	230
427	182
428	169
429	193
430	188
431	197
432	189
433	183
434	178
435	209
436	198
437	198
438	194
439	196
440	183
441	196
442	174
443	190
444	191
445	166
446	164
447	206
448	181
449	178
450	183
451	183
452	167
453	176
454	184
455	201
456	164
457	178
458	195
459	170
460	193
461	192
462	166
463	180
464	192
465	175
466	173
467	156
468	199
469	200
470	177
471	185
472	166
473	173
474	195
475	209
476	181
477	177
478	198
479	193
