
_column0	_column1
-0.1006068750426681	0.0
1.6959444650049764	0.0
3.4924958050526214	0.0
5.289047145100266	0.0
7.08559848514791	0.0
8.882149825195555	0.0
10.6787011652432	0.0
12.475252505290845	0.0
14.27180384533849	46.0
16.068355185386135	72.0
17.86490652543378	219.0
19.661457865481424	314.0
21.45800920552907	283.0
23.254560545576716	346.0
25.05111188562436	295.0
26.847663225672004	326.0
28.644214565719647	312.0
30.44076590576729	349.0
32.237317245814936	348.0
34.03386858586258	357.0
35.83041992591023	333.0
37.62697126595787	315.0
39.42352260600551	351.0
41.220073946053155	362.0
43.016625286100805	368.0
44.81317662614845	371.0
46.60972796619609	381.0
48.40627930624374	426.0
50.20283064629138	499.0
51.999381986339024	475.0
53.795933326386674	535.0
55.592484666434316	591.0
57.38903600648196	689.0
59.18558734652961	718.0
60.98213868657726	839.0
62.7786900266249	897.0
64.57524136667254	904.0
66.37179270672019	931.0
68.16834404676784	872.0
69.96489538681548	855.0
71.76144672686313	805.0
73.55799806691077	768.0
75.35454940695841	737.0
77.15110074700605	716.0
78.9476520870537	686.0
80.74420342710135	700.0
82.540754767149	689.0
84.33730610719664	687.0
86.13385744724428	616.0
87.93040878729192	694.0
89.72696012733957	614.0
91.52351146738722	659.0
93.32006280743487	674.0
95.11661414748251	670.0
96.91316548753015	656.0
98.7097168275778	786.0
100.50626816762544	740.0
102.30281950767308	751.0
104.09937084772073	743.0
105.89592218776838	764.0
107.69247352781602	809.0
109.48902486786366	777.0
111.2855762079113	762.0
113.08212754795895	771.0
114.8786788880066	750.0
116.67523022805425	723.0
118.47178156810189	796.0
120.26833290814953	745.0
122.06488424819717	745.0
123.86143558824482	757.0
125.65798692829246	702.0
127.45453826834012	741.0
129.25108960838776	754.0
131.0476409484354	703.0
132.84419228848304	726.0
134.64074362853069	706.0
136.43729496857833	741.0
138.23384630862597	778.0
140.0303976486736	686.0
141.82694898872126	758.0
143.62350032876893	778.0
145.42005166881657	754.0
147.2166030088642	745.0
149.01315434891185	792.0
150.8097056889595	783.0
152.60625702900714	799.0
154.40280836905478	786.0
156.19935970910242	844.0
157.99591104915007	854.0
159.7924623891977	869.0
161.58901372924535	914.0
163.385565069293	928.0
165.18211640934064	968.0
166.9786677493883	862.0
168.77521908943595	895.0
170.5717704294836	912.0
172.36832176953124	940.0
174.16487310957888	875.0
175.96142444962652	800.0
177.75797578967416	854.0
179.5545271297218	795.0
181.35107846976945	841.0
183.1476298098171	745.0
184.94418114986473	753.0
186.74073248991238	700.0
188.53728382996002	679.0
190.3338351700077	604.0
192.13038651005533	669.0
193.92693785010297	594.0
195.72348919015062	489.0
197.52004053019826	494.0
199.3165918702459	514.0
201.11314321029354	477.0
202.9096945503412	449.0
204.70624589038883	427.0
206.50279723043647	392.0
208.2993485704841	413.0
210.09589991053176	399.0
211.8924512505794	382.0
213.68900259062707	384.0
215.4855539306747	359.0
217.28210527072235	361.0
219.07865661077	351.0
220.87520795081764	338.0
222.67175929086528	381.0
224.46831063091292	321.0
226.26486197096057	312.0
228.0614133110082	366.0
229.85796465105585	327.0
231.65451599110347	289.0
233.4510673311511	325.0
235.24761867119878	291.0
237.04417001124642	295.0
238.84072135129406	294.0
240.6372726913417	290.0
242.43382403138935	295.0
244.230375371437	289.0
246.02692671148463	306.0
247.82347805153228	269.0
249.62002939157992	280.0
251.41658073162756	271.0
253.2131320716752	246.0
255.00968341172285	254.0
256.8062347517705	299.0
258.60278609181813	295.0
260.3993374318658	299.0
262.1958887719134	293.0
263.99244011196106	262.0
265.7889914520087	269.0
267.58554279205634	257.0
269.38209413210404	259.0
271.1786454721517	270.0
272.97519681219933	271.0
274.77174815224697	266.0
276.5682994922946	255.0
278.36485083234226	228.0
280.1614021723899	257.0
281.95795351243754	270.0
283.7545048524852	239.0
285.5510561925328	252.0
287.34760753258047	253.0
289.1441588726281	236.0
290.94071021267575	254.0
292.7372615527234	272.0
294.53381289277104	263.0
296.3303642328187	228.0
298.1269155728663	232.0
299.92346691291397	236.0
301.7200182529616	243.0
303.51656959300925	233.0
305.3131209330569	206.0
307.10967227310454	245.0
308.9062236131522	245.0
310.7027749531998	213.0
312.49932629324746	257.0
314.2958776332951	222.0
316.0924289733428	210.0
317.88898031339045	261.0
319.6855316534381	231.0
321.48208299348573	247.0
323.2786343335334	228.0
325.075185673581	246.0
326.87173701362866	230.0
328.6682883536763	223.0
330.46483969372395	202.0
332.2613910337716	217.0
334.05794237381923	212.0
335.8544937138669	207.0
337.6510450539145	197.0
339.44759639396216	212.0
341.2441477340098	205.0
343.04069907405744	210.0
344.8372504141051	211.0
346.6338017541527	224.0
348.43035309420037	190.0
350.226904434248	167.0
352.02345577429566	201.0
353.8200071143433	177.0
355.61655845439094	167.0
357.4131097944386	181.0
359.2096611344862	185.0
361.00621247453387	157.0
362.80276381458157	170.0
364.5993151546292	174.0
366.39586649467685	194.0
368.1924178347245	179.0
369.98896917477214	168.0
371.7855205148198	203.0
373.5820718548674	154.0
375.37862319491506	169.0
377.1751745349627	176.0
378.97172587501035	163.0
380.768277215058	134.0
382.56482855510563	172.0
384.3613798951533	183.0
386.1579312352009	174.0
387.95448257524856	143.0
389.7510339152962	148.0
391.54758525534385	153.0
393.3441365953915	158.0
395.14068793543913	153.0
396.9372392754868	148.0
398.7337906155344	156.0
400.53034195558206	161.0
402.3268932956297	160.0
404.12344463567734	153.0
405.919995975725	156.0
407.7165473157727	182.0
409.51309865582033	145.0
411.30964999586797	148.0
413.1062013359156	152.0
414.90275267596326	170.0
416.6993040160109	169.0
418.49585535605854	168.0
420.2924066961062	153.0
422.0889580361538	187.0
423.88550937620147	179.0
425.6820607162491	174.0
427.47861205629675	192.0
429.2751633963444	212.0
431.07171473639204	176.0
432.8682660764397	204.0
434.6648174164873	206.0
436.46136875653497	184.0
438.2579200965826	193.0
440.05447143663025	197.0
441.8510227766779	204.0
443.64757411672554	212.0
445.4441254567732	199.0
447.2406767968208	234.0
449.03722813686846	213.0
450.8337794769161	216.0
452.63033081696375	206.0
454.42688215701145	212.0
456.2234334970591	218.0
458.01998483710673	202.0
459.8165361771544	203.0
461.6130875172021	215.0
463.4096388572497	199.0
465.20619019729736	247.0
467.002741537345	224.0
468.79929287739265	214.0
470.5958442174403	226.0
472.39239555748793	259.0
474.1889468975356	242.0
475.9854982375832	231.0
477.78204957763086	263.0
479.5786009176785	239.0
481.37515225772614	270.0
483.1717035977738	291.0
484.9682549378214	266.0
486.76480627786907	294.0
488.5613576179167	309.0
490.35790895796436	292.0
492.154460298012	279.0
493.95101163805964	339.0
495.7475629781073	315.0
497.5441143181549	372.0
499.34066565820257	366.0
501.1372169982502	353.0
502.93376833829785	366.0
504.73031967834555	416.0
506.5268710183932	427.0
508.32342235844084	456.0
510.1199736984885	435.0
511.9165250385361	466.0
513.7130763785838	461.0
515.5096277186314	522.0
517.306179058679	514.0
519.1027303987266	506.0
520.8992817387743	577.0
522.6958330788219	529.0
524.4923844188696	520.0
526.2889357589172	595.0
528.0854870989649	534.0
529.8820384390126	561.0
531.6785897790602	565.0
533.4751411191079	539.0
535.2716924591555	525.0
537.0682437992032	535.0
538.8647951392508	485.0
540.6613464792985	517.0
542.457897819346	501.0
544.2544491593937	526.0
546.0510004994413	450.0
547.847551839489	457.0
549.6441031795366	428.0
551.4406545195843	415.0
553.2372058596319	416.0
555.0337571996796	359.0
556.8303085397272	344.0
558.6268598797749	320.0
560.4234112198225	260.0
562.2199625598702	280.0
564.0165138999178	256.0
565.8130652399655	238.0
567.609616580013	213.0
569.4061679200607	200.0
571.2027192601083	201.0
572.999270600156	162.0
574.7958219402037	149.0
576.5923732802513	148.0
578.388924620299	132.0
580.1854759603466	127.0
581.9820273003943	81.0
583.7785786404419	88.0
585.5751299804896	79.0
587.3716813205372	91.0
589.1682326605849	70.0
590.9647840006324	61.0
592.7613353406801	49.0
594.5578866807277	64.0
596.3544380207754	49.0
598.150989360823	40.0
599.9475407008707	35.0
601.7440920409183	37.0
603.540643380966	26.0
605.3371947210136	16.0
607.1337460610613	31.0
608.9302974011089	28.0
610.7268487411566	22.0
612.5234000812042	20.0
614.3199514212519	26.0
616.1165027612994	22.0
617.9130541013471	24.0
619.7096054413947	19.0
621.5061567814424	15.0
623.3027081214901	18.0
625.0992594615377	14.0
626.8958108015854	21.0
628.692362141633	10.0
630.4889134816807	15.0
632.2854648217283	18.0
634.082016161776	12.0
635.8785675018236	14.0
637.6751188418713	10.0
639.4716701819189	12.0
641.2682215219666	15.0
643.0647728620141	12.0
644.8613242020618	15.0
646.6578755421094	15.0
648.4544268821571	10.0
650.2509782222047	13.0
652.0475295622524	14.0
653.8440809023	10.0
655.6406322423477	14.0
657.4371835823953	16.0
659.233734922443	10.0
661.0302862624906	11.0
662.8268376025383	9.0
664.6233889425858	12.0
666.4199402826335	12.0
668.2164916226812	8.0
670.0130429627288	4.0
671.8095943027765	7.0
673.6061456428241	8.0
675.4026969828718	11.0
677.1992483229194	10.0
678.9957996629671	11.0
680.7923510030147	10.0
682.5889023430624	11.0
684.38545368311	10.0
686.1820050231577	7.0
687.9785563632053	8.0
689.775107703253	7.0
691.5716590433005	6.0
693.3682103833482	4.0
695.1647617233958	8.0
696.9613130634435	5.0
698.7578644034911	7.0
700.5544157435388	9.0
702.3509670835864	9.0
704.1475184236341	6.0
705.9440697636817	6.0
707.7406211037294	7.0
709.537172443777	5.0
711.3337237838247	4.0
713.1302751238723	7.0
714.92682646392	3.0
716.7233778039677	1.0
718.5199291440152	5.0
720.3164804840629	8.0
722.1130318241105	7.0
723.9095831641582	7.0
725.7061345042058	4.0
