
_column0	_column1
-0.100606875043	0.0
1.695944465	0.0
3.49249580505	0.0
5.2890471451	0.0
7.08559848515	0.0
8.8821498252	0.0
10.6787011652	0.0
12.4752525053	0.0
14.2718038453	68.0590421689
16.0683551854	113.213172273
17.8649065254	344.16872161
19.6614578655	390.780295039
21.4580092055	406.571487138
23.2545605456	420.323344702
25.0511118856	386.086178233
26.8476632257	414.212988459
28.6442145657	461.694361261
30.4407659058	469.4274502
32.2373172458	487.37788617
34.0338685859	478.921812658
35.8304199259	444.107720215
37.626971266	436.8048301
39.423522606	471.191156574
41.2200739461	450.785117318
43.0166252861	449.722135047
44.8131766261	437.539707068
46.6097279662	478.195797884
48.4062793062	503.680841305
50.2028306463	529.229375681
51.9993819863	608.707114133
53.7959333264	624.262817187
55.5924846664	699.917146517
57.3890360065	833.762039185
59.1855873465	1020.86018551
60.9821386866	1143.09991276
62.7786900266	1303.43275375
64.5752413667	1460.11701924
66.3717927067	1478.15158247
68.1683440468	1398.03135926
69.9648953868	1346.53931309
71.7614467269	1219.02180451
73.5579980669	1036.7251096
75.354549407	1005.38088589
77.151100747	919.329377894
78.9476520871	848.562142732
80.7442034271	765.184147912
82.5407547671	750.022635104
84.3373061072	736.936264052
86.1338574472	625.94824264
87.9304087873	625.177368954
89.7269601273	621.308281936
91.5235114674	595.449171993
93.3200628074	565.308205071
95.1166141475	591.938492228
96.9131654875	615.568361277
98.7097168276	624.535393147
100.506268168	652.689969146
102.302819508	605.480241939
104.099370848	605.000046041
105.895922188	697.642592731
107.692473528	670.666343892
109.489024868	646.799677792
111.285576208	656.288996551
113.082127548	642.050998351
114.878678888	688.579560323
116.675230228	718.003819486
118.471781568	642.719181568
120.268332908	693.089675059
122.064884248	656.902051995
123.861435588	652.51865236
125.657986928	632.623988251
127.454538268	639.302112391
129.251089608	669.487788563
131.047640948	702.160112285
132.844192288	650.800979455
134.640743629	634.060232281
136.437294969	655.723288724
138.233846309	640.06090356
140.030397649	644.844455995
141.826948989	670.31433299
143.623500329	656.896748086
145.420051669	645.703547196
147.216603009	657.637444932
149.013154349	593.987445342
150.809705689	646.780770732
152.606257029	675.376143547
154.402808369	667.668663197
156.199359709	684.793524799
157.995911049	675.908190466
159.792462389	580.902575489
161.589013729	626.736604288
163.385565069	640.436746818
165.182116409	582.791728559
166.978667749	658.523601279
168.775219089	633.473703755
170.571770429	711.411540157
172.36832177	630.848819057
174.16487311	642.561252791
175.96142445	620.744114288
177.75797579	598.725231894
179.55452713	613.00316199
181.35107847	642.61230707
183.14762981	589.891524232
184.94418115	677.198463374
186.74073249	662.662781713
188.53728383	637.660139623
190.33383517	630.571721514
192.13038651	684.714743971
193.92693785	621.436740557
195.72348919	615.487908716
197.52004053	605.50615009
199.31659187	614.07080645
201.11314321	574.520116993
202.90969455	642.26137816
204.70624589	559.118444717
206.50279723	556.739556397
208.29934857	633.72265424
210.095899911	586.315779222
211.892451251	626.957356617
213.689002591	526.093939262
215.485553931	534.663141262
217.282105271	624.969362825
219.078656611	612.965210046
220.875207951	556.685566819
222.671759291	604.287816111
224.468310631	593.389012261
226.264861971	583.808949315
228.061413311	591.59906609
229.857964651	590.682860079
231.654515991	570.584675267
233.451067331	588.804614132
235.247618671	563.969487122
237.044170011	576.354247298
238.840721351	614.551537941
240.637272691	618.265344095
242.433824031	570.054910771
244.230375371	622.73148539
246.026926711	649.745699758
247.823478052	565.014061127
249.620029392	643.669527168
251.416580732	603.529064951
253.213132072	597.762477465
255.009683412	611.059297195
256.806234752	653.409544819
258.602786092	546.038481672
260.399337432	664.896653254
262.195888772	628.195696389
263.992440112	551.505487669
265.788991452	550.037904224
267.585542792	606.894814754
269.382094132	625.872957268
271.178645472	587.664576403
272.975196812	586.340208975
274.771748152	644.851097248
276.568299492	571.545330579
278.364850832	556.184554351
280.161402172	582.462859995
281.957953512	588.004756387
283.754504852	628.936016542
285.551056193	650.824596354
287.347607533	649.713161013
289.144158873	617.94081467
290.940710213	689.095520374
292.737261553	611.489275836
294.533812893	628.381341999
296.330364233	658.423057364
298.126915573	584.584167453
299.923466913	642.803434098
301.720018253	675.363912012
303.516569593	698.839226971
305.313120933	686.281356604
307.109672273	658.135938513
308.906223613	656.710840809
310.702774953	612.339319046
312.499326293	698.881137114
314.295877633	731.220676654
316.092428973	698.312241527
317.888980313	628.883430667
319.685531653	735.92453899
321.482082993	738.828183049
323.278634334	727.43674624
325.075185674	711.747262173
326.871737014	743.446477869
328.668288354	710.912350551
330.464839694	669.513646814
332.261391034	764.865063393
334.057942374	689.174153938
335.854493714	749.47945287
337.651045054	717.866050357
339.447596394	829.028767528
341.244147734	758.127261211
343.040699074	750.019482893
344.837250414	763.909124236
346.633801754	811.385259958
348.430353094	736.039592668
350.226904434	772.59750035
352.023455774	766.399115013
353.820007114	755.500505762
355.616558454	827.386828392
357.413109794	846.832948154
359.209661134	824.456022515
361.006212475	829.950834561
362.802763815	861.510680577
364.599315155	862.474000723
366.395866495	805.844420831
368.192417835	844.98805289
369.988969175	918.63042524
371.785520515	895.348901704
373.582071855	879.09764126
375.378623195	892.327659401
377.175174535	808.378752571
378.971725875	904.097504856
380.768277215	970.692210728
382.564828555	926.155076705
384.361379895	921.957904589
386.157931235	976.940514091
387.954482575	915.836170068
389.751033915	890.441311775
391.547585255	993.445441924
393.344136595	1063.34169922
395.140687935	982.337690061
396.937239275	1052.94946657
398.733790616	954.53416676
400.530341956	1052.89652769
402.326893296	1002.25472787
404.123444636	1030.60808795
405.919995976	937.571018115
407.716547316	1049.25201957
409.513098656	963.435198732
411.309649996	1039.93807189
413.106201336	995.397499824
414.902752676	1090.06454374
416.699304016	1065.2538714
418.495855356	996.734393101
420.292406696	1113.34785724
422.088958036	1073.39701329
423.885509376	950.493959876
425.682060716	1157.62066883
427.478612056	1033.59802943
429.275163396	1030.86830141
431.071714736	1136.57567908
432.868266076	976.595519043
434.664817416	1153.29908906
436.461368757	1031.26442067
438.257920097	1028.1223126
440.054471437	1012.45797431
441.851022777	1018.41502614
443.647574117	1011.81166934
445.444125457	1014.55165668
447.240676797	896.462557452
449.037228137	1093.48179083
450.833779477	967.92728305
452.630330817	931.424794335
454.426882157	842.407704158
456.223433497	886.435645909
458.019984837	1023.01422521
459.816536177	843.514883481
461.613087517	848.226581962
463.409638857	876.354626376
465.206190197	793.752640692
467.002741537	720.335794644
468.799292877	948.701022184
470.595844217	834.203991651
472.392395557	869.656351844
474.188946898	915.809472557
475.985498238	833.8538649
477.782049578	967.531732667
479.578600918	835.711554874
481.375152258	765.985247595
483.171703598	844.512415301
484.968254938	852.476767846
486.764806278	813.866576907
488.561357618	807.244686662
490.357908958	898.30905357
492.154460298	859.191761828
493.951011638	709.857073517
495.747562978	720.781135958
497.544114318	742.862826431
499.340665658	809.694829816
501.137216998	854.75124178
502.933768338	753.922654134
504.730319678	746.293244643
506.526871018	829.447960126
508.323422358	867.696267528
510.119973698	715.071571679
511.916525039	753.054138169
513.713076379	810.660242712
515.509627719	764.051305052
517.306179059	674.10324422
519.102730399	767.269168904
520.899281739	707.885359787
522.695833079	762.489589403
524.492384419	769.931357771
526.288935759	769.429428439
528.085487099	728.839111622
529.882038439	671.758548904
531.678589779	686.862508909
