0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	1
8	113
9	216
10	754
11	1056
12	1146
13	990
14	723
15	478
16	343
17	306
18	244
19	224
20	212
21	235
22	215
23	196
24	205
25	211
26	212
27	197
28	218
29	265
30	266
31	308
32	374
33	400
34	429
35	485
36	524
37	563
38	559
39	498
40	443
41	404
42	367
43	381
44	297
45	338
46	309
47	286
48	272
49	268
50	260
51	274
52	264
53	272
54	285
55	268
56	257
57	259
58	277
59	285
60	266
61	251
62	258
63	249
64	307
65	284
66	266
67	276
68	282
69	301
70	274
71	265
72	238
73	241
74	266
75	247
76	272
77	231
78	222
79	256
80	276
81	274
82	274
83	250
84	280
85	256
86	235
87	246
88	249
89	232
90	234
91	258
92	248
93	235
94	244
95	276
96	242
97	250
98	215
99	238
100	258
101	274
102	240
103	284
104	255
105	275
106	265
107	274
108	248
109	287
110	277
111	241
112	261
113	270
114	282
115	270
116	249
117	249
118	267
119	243
120	255
121	241
122	235
123	222
124	239
125	219
126	251
127	268
128	192
129	189
130	221
131	221
132	245
133	215
134	197
135	235
136	184
137	195
138	198
139	193
140	186
141	199
142	231
143	202
144	188
145	189
146	198
147	201
148	202
149	190
150	201
151	200
152	196
153	187
154	169
155	206
156	197
157	171
158	181
159	191
160	188
161	180
162	148
163	192
164	163
165	153
166	172
167	164
168	163
169	163
170	161
171	183
172	163
173	178
174	155
175	175
176	184
177	166
178	150
179	154
180	160
181	165
182	183
183	179
184	165
185	179
186	157
187	169
188	153
189	171
190	147
191	183
192	186
193	162
194	163
195	168
196	165
197	172
198	139
199	173
200	168
201	154
202	160
203	156
204	163
205	176
206	139
207	145
208	150
209	161
210	148
211	140
212	151
213	164
214	167
215	127
216	131
217	143
218	140
219	146
220	158
221	131
222	129
223	138
224	157
225	157
226	160
227	136
228	140
229	157
230	138
231	140
232	134
233	138
234	152
235	162
236	147
237	130
238	129
239	146
240	146
241	131
242	136
243	130
244	135
245	147
246	134
247	148
248	132
249	93
250	109
251	122
252	118
253	134
254	112
255	125
256	115
257	101
258	104
259	105
260	101
261	92
262	109
263	90
264	98
265	85
266	77
267	73
268	72
269	85
270	72
271	93
272	75
273	86
274	81
275	70
276	54
277	74
278	61
279	72
280	60
281	52
282	59
283	61
284	68
285	64
286	49
287	58
288	54
289	58
290	55
291	46
292	57
293	60
294	52
295	53
296	52
297	60
298	49
299	66
300	48
301	55
302	41
303	56
304	43
305	43
306	44
307	38
308	44
309	42
310	51
311	41
312	41
313	39
314	49
315	40
316	37
317	45
318	31
319	41
320	36
321	42
322	32
323	48
324	35
325	51
326	40
327	51
328	42
329	49
330	42
331	59
332	63
333	59
334	67
335	67
336	83
337	77
338	87
339	97
340	110
341	107
342	140
343	144
344	145
345	163
346	186
347	233
348	230
349	260
350	253
351	285
352	321
353	310
354	360
355	370
356	408
357	434
358	455
359	473
360	428
361	508
362	493
363	527
364	544
365	521
366	548
367	539
368	548
369	475
370	534
371	516
372	477
373	476
374	466
375	441
376	404
377	387
378	345
379	382
380	266
381	270
382	261
383	268
384	214
385	171
386	166
387	133
388	149
389	105
390	93
391	102
392	87
393	59
394	75
395	48
396	36
397	53
398	32
399	26
400	15
401	23
402	14
403	21
404	12
405	14
406	12
407	16
408	7
409	9
410	11
411	16
412	15
413	6
414	14
415	9
416	11
417	15
418	6
419	8
420	10
421	12
422	10
423	6
424	12
425	5
426	14
427	12
428	11
429	16
430	8
431	15
432	13
433	7
434	8
435	11
436	9
437	5
438	7
439	6
440	9
441	14
442	14
443	11
444	19
445	18
446	8
447	12
448	9
449	14
450	9
451	12
452	10
453	11
454	6
455	10
456	10
457	10
458	11
459	7
460	11
461	9
462	9
463	8
464	8
465	8
466	9
467	8
468	7
469	8
470	15
471	7
472	5
473	11
474	12
475	9
476	13
477	14
478	11
479	10
480	13
481	11
482	9
483	9
484	11
485	10
486	14
487	6
488	11
489	8
490	8
491	10
492	16
493	9
494	14
495	9
496	7
497	6
498	19
499	5
500	6
501	10
502	7
503	7
504	8
505	8
506	13
507	8
508	10
509	4
510	10
511	9
512	12
513	6
514	11
515	7
516	8
517	11
518	14
519	9
520	10
521	8
522	6
523	12
524	8
525	5
526	12
527	9
528	5
529	7
530	6
531	14
532	5
