31.4131,0.009,31.421,0.016
36.409,0.017,36.341,0.019
52.323,0.011,52.442,0.041
62.2315,0.0042,62.395,0.0094
65.3332,0.0049,65.5075,0.0093
77.102,0.0071,77.343,0.013
85.516,0.004,85.78,0.007
88.293,0.009,88.556,0.018
99.4383,0.0072,99.778,0.013
107.9895,0.0066,108.395,0.011
